id,hops,path_bns,path_display,bottleneck_amt,total_flow,min_year,max_year,loop_id,participant_count,loop_max_govt_share_pct,loop_max_strict_overhead_pct,review_score,review_label,why_flagged
1966,5,"shape: (5,)
Series: '' [str]
[
	""119244101RR0001""
	""777198003RR0001""
	""806176319RR0001""
	""817735541RR0001""
	""741413892RR0001""
]",119244101RR0001→777198003RR0001→806176319RR0001→817735541RR0001→741413892RR0001→119244101RR0001,5100.00,160020.00,2023,2024,1966,5,6.74,69.08,15.8,Low,"Review-priority signal based on circular flow amount, bottleneck amount, government funding exposure, overhead context"
2551,6,"shape: (6,)
Series: '' [str]
[
	""106799596RR0001""
	""829637305RR0001""
	""735511925RR0001""
	""809326499RR0001""
	""118974179RR0001""
	""801960303RR0001""
]",106799596RR0001→829637305RR0001→735511925RR0001→809326499RR0001→118974179RR0001→801960303RR0001→106799596RR0001,5155.00,486461.00,2023,2024,2551,6,2.76,20.16,15.8,Low,"Review-priority signal based on circular flow amount, bottleneck amount, government funding exposure, overhead context"
2625,6,"shape: (6,)
Series: '' [str]
[
	""106887441RR0001""
	""896568417RR0001""
	""803121078RR0001""
	""839912599RR0001""
	""827502741RR0001""
	""896713500RR0001""
]",106887441RR0001→896568417RR0001→803121078RR0001→839912599RR0001→827502741RR0001→896713500RR0001→106887441RR0001,6373.00,293048.00,2020,2021,2625,6,17.96,31.52,15.8,Low,"Review-priority signal based on circular flow amount, bottleneck amount, government funding exposure, overhead context"
2951,6,"shape: (6,)
Series: '' [str]
[
	""107534976RR0001""
	""813983012RR0001""
	""896568417RR0001""
	""107877375RR0001""
	""845528827RR0001""
	""741413892RR0001""
]",107534976RR0001→813983012RR0001→896568417RR0001→107877375RR0001→845528827RR0001→741413892RR0001→107534976RR0001,5000.00,67884.00,2023,2024,2951,6,56.97,17.57,15.8,Low,"Review-priority signal based on circular flow amount, bottleneck amount, government funding exposure, overhead context"
2958,6,"shape: (6,)
Series: '' [str]
[
	""107534976RR0001""
	""813983012RR0001""
	""812391845RR0001""
	""817735541RR0001""
	""724266317RR0001""
	""869170340RR0001""
]",107534976RR0001→813983012RR0001→812391845RR0001→817735541RR0001→724266317RR0001→869170340RR0001→107534976RR0001,9339.00,304412.00,2023,2024,2958,6,32.38,10.43,15.8,Low,"Review-priority signal based on circular flow amount, bottleneck amount, government funding exposure, overhead context"
3635,6,"shape: (6,)
Series: '' [str]
[
	""108225194RR0001""
	""705521300RR0001""
	""118974294RR0001""
	""741413892RR0001""
	""119244101RR0001""
	""118980432RR0001""
]",108225194RR0001→705521300RR0001→118974294RR0001→741413892RR0001→119244101RR0001→118980432RR0001→108225194RR0001,7425.00,216225.00,2023,2024,3635,6,17.84,44.47,15.8,Low,"Review-priority signal based on circular flow amount, bottleneck amount, government funding exposure, overhead context"
3646,6,"shape: (6,)
Series: '' [str]
[
	""108225194RR0001""
	""705521300RR0001""
	""118974294RR0001""
	""741413892RR0001""
	""119244101RR0001""
	""794482893RR0001""
]",108225194RR0001→705521300RR0001→118974294RR0001→741413892RR0001→119244101RR0001→794482893RR0001→108225194RR0001,7425.00,218125.00,2023,2024,3646,6,17.84,44.47,15.8,Low,"Review-priority signal based on circular flow amount, bottleneck amount, government funding exposure, overhead context"
3752,6,"shape: (6,)
Series: '' [str]
[
	""118832773RR0001""
	""854949864RR0001""
	""889944872RR0001""
	""735511925RR0001""
	""842106080RR0001""
	""826042103RR0001""
]",118832773RR0001→854949864RR0001→889944872RR0001→735511925RR0001→842106080RR0001→826042103RR0001→118832773RR0001,5000.00,369846.00,2023,2024,3752,6,,42.92,15.8,Low,"Review-priority signal based on circular flow amount, bottleneck amount, overhead context"
3839,6,"shape: (6,)
Series: '' [str]
[
	""118874080RR0001""
	""783246804RR0001""
	""890441579RR0001""
	""890241375RR0001""
	""849969811RR0001""
	""118974294RR0001""
]",118874080RR0001→783246804RR0001→890441579RR0001→890241375RR0001→849969811RR0001→118974294RR0001→118874080RR0001,11000.00,106476.00,2023,2024,3839,6,0.4,32.49,15.8,Low,"Review-priority signal based on circular flow amount, bottleneck amount, government funding exposure, overhead context"
4308,6,"shape: (6,)
Series: '' [str]
[
	""118974179RR0001""
	""849969811RR0001""
	""748023538RR0001""
	""848529236RR0001""
	""735511925RR0001""
	""809326499RR0001""
]",118974179RR0001→849969811RR0001→748023538RR0001→848529236RR0001→735511925RR0001→809326499RR0001→118974179RR0001,9875.00,420470.00,2023,2024,4308,6,1.01,32.49,15.8,Low,"Review-priority signal based on circular flow amount, bottleneck amount, government funding exposure, overhead context"
4591,6,"shape: (6,)
Series: '' [str]
[
	""118980432RR0001""
	""776916132RR0001""
	""129800884RR0001""
	""741413892RR0001""
	""891234940RR0001""
	""838274215RR0001""
]",118980432RR0001→776916132RR0001→129800884RR0001→741413892RR0001→891234940RR0001→838274215RR0001→118980432RR0001,9990.00,117400.00,2023,2024,4591,6,44.05,25.44,15.8,Low,"Review-priority signal based on circular flow amount, bottleneck amount, government funding exposure, overhead context"
5159,6,"shape: (6,)
Series: '' [str]
[
	""130560188RR0001""
	""804213759RR0001""
	""818725285RR0001""
	""859928483RR0001""
	""888702669RR0001""
	""896713500RR0001""
]",130560188RR0001→804213759RR0001→818725285RR0001→859928483RR0001→888702669RR0001→896713500RR0001→130560188RR0001,5084.00,259843.00,2023,2024,5159,6,23.25,30.22,15.8,Low,"Review-priority signal based on circular flow amount, bottleneck amount, government funding exposure, overhead context"
98,2,"shape: (2,)
Series: '' [str]
[
	""107951618RR0254""
	""107951618RR0451""
]",107951618RR0254→107951618RR0451→107951618RR0254,11937.00,145877.00,2020,2021,98,2,50.36,11.51,15.7,Low,"Review-priority signal based on circular flow amount, bottleneck amount, government funding exposure, overhead context"
138,2,"shape: (2,)
Series: '' [str]
[
	""108004227RR0001""
	""119241636RR0001""
]",108004227RR0001→119241636RR0001→108004227RR0001,10000.00,20206.00,2023,2024,138,2,,103.31,15.7,Low,"Review-priority signal based on circular flow amount, bottleneck amount, overhead context"
176,2,"shape: (2,)
Series: '' [str]
[
	""118816644RR0001""
	""896568417RR0001""
]",118816644RR0001→896568417RR0001→118816644RR0001,10000.00,60140.00,2023,2024,176,2,39.53,40.8,15.7,Low,"Review-priority signal based on circular flow amount, bottleneck amount, government funding exposure, overhead context"
441,2,"shape: (2,)
Series: '' [str]
[
	""805435161RR0001""
	""865214332RR0001""
]",805435161RR0001→865214332RR0001→805435161RR0001,5700.00,243700.00,2020,2021,441,2,,63.57,15.7,Low,"Review-priority signal based on circular flow amount, bottleneck amount, overhead context"
871,4,"shape: (4,)
Series: '' [str]
[
	""107878811RR0001""
	""130643737RR0001""
	""896568417RR0001""
	""845528827RR0001""
]",107878811RR0001→130643737RR0001→896568417RR0001→845528827RR0001→107878811RR0001,5596.00,227817.00,2021,2022,871,4,40.95,11.31,15.7,Low,"Review-priority signal based on circular flow amount, bottleneck amount, government funding exposure, overhead context"
1762,5,"shape: (5,)
Series: '' [str]
[
	""118974179RR0001""
	""748023538RR0001""
	""848529236RR0001""
	""735511925RR0001""
	""809326499RR0001""
]",118974179RR0001→748023538RR0001→848529236RR0001→735511925RR0001→809326499RR0001→118974179RR0001,9875.00,535163.00,2023,2024,1762,5,1.01,12.64,15.7,Low,"Review-priority signal based on circular flow amount, bottleneck amount, government funding exposure, overhead context"
2075,5,"shape: (5,)
Series: '' [str]
[
	""130229750RR0001""
	""896568417RR0001""
	""889896924RR0001""
	""833062144RR0001""
	""887483741RR0001""
]",130229750RR0001→896568417RR0001→889896924RR0001→833062144RR0001→887483741RR0001→130229750RR0001,10000.00,111386.00,2023,2024,2075,5,19.87,58.16,15.7,Low,"Review-priority signal based on circular flow amount, bottleneck amount, government funding exposure, overhead context"
3013,6,"shape: (6,)
Series: '' [str]
[
	""107534976RR0001""
	""868959263RR0001""
	""724266317RR0001""
	""119149227RR0001""
	""817735541RR0001""
	""741413892RR0001""
]",107534976RR0001→868959263RR0001→724266317RR0001→119149227RR0001→817735541RR0001→741413892RR0001→107534976RR0001,5100.00,190393.00,2023,2024,3013,6,32.38,29.05,15.7,Low,"Review-priority signal based on circular flow amount, bottleneck amount, government funding exposure, overhead context"
3878,6,"shape: (6,)
Series: '' [str]
[
	""118874080RR0001""
	""783246804RR0001""
	""826042103RR0001""
	""890241375RR0001""
	""849969811RR0001""
	""748023538RR0001""
]",118874080RR0001→783246804RR0001→826042103RR0001→890241375RR0001→849969811RR0001→748023538RR0001→118874080RR0001,6700.00,107725.00,2023,2024,3878,6,0.4,32.49,15.7,Low,"Review-priority signal based on circular flow amount, bottleneck amount, government funding exposure, overhead context"
3924,6,"shape: (6,)
Series: '' [str]
[
	""118874080RR0001""
	""829637305RR0001""
	""748023538RR0001""
	""890241375RR0001""
	""849969811RR0001""
	""118974294RR0001""
]",118874080RR0001→829637305RR0001→748023538RR0001→890241375RR0001→849969811RR0001→118974294RR0001→118874080RR0001,10600.00,105001.00,2023,2024,3924,6,0.4,32.49,15.7,Low,"Review-priority signal based on circular flow amount, bottleneck amount, government funding exposure, overhead context"
3932,6,"shape: (6,)
Series: '' [str]
[
	""118874080RR0001""
	""829637305RR0001""
	""735511925RR0001""
	""809326499RR0001""
	""118974179RR0001""
	""748023538RR0001""
]",118874080RR0001→829637305RR0001→735511925RR0001→809326499RR0001→118974179RR0001→748023538RR0001→118874080RR0001,10300.00,535027.00,2023,2024,3932,6,1.01,12.64,15.7,Low,"Review-priority signal based on circular flow amount, bottleneck amount, government funding exposure, overhead context"
4062,6,"shape: (6,)
Series: '' [str]
[
	""118969344RR0001""
	""806176319RR0001""
	""724266317RR0001""
	""851113761RR0001""
	""859818908RR0001""
	""817735541RR0001""
]",118969344RR0001→806176319RR0001→724266317RR0001→851113761RR0001→859818908RR0001→817735541RR0001→118969344RR0001,5671.00,134528.00,2022,2023,4062,6,9.3,69.08,15.7,Low,"Review-priority signal based on circular flow amount, bottleneck amount, government funding exposure, overhead context"
4284,6,"shape: (6,)
Series: '' [str]
[
	""118974179RR0001""
	""842147084RR0001""
	""896713500RR0001""
	""701032526RR0001""
	""897476560RR0001""
	""826042103RR0001""
]",118974179RR0001→842147084RR0001→896713500RR0001→701032526RR0001→897476560RR0001→826042103RR0001→118974179RR0001,8480.00,526223.00,2022,2023,4284,6,1.01,14.44,15.7,Low,"Review-priority signal based on circular flow amount, bottleneck amount, government funding exposure, overhead context"
4478,6,"shape: (6,)
Series: '' [str]
[
	""118974294RR0001""
	""741413892RR0001""
	""119244101RR0001""
	""843395195RR0001""
	""791411515RR0001""
	""859818908RR0001""
]",118974294RR0001→741413892RR0001→119244101RR0001→843395195RR0001→791411515RR0001→859818908RR0001→118974294RR0001,5180.00,317972.00,2024,2024,4478,6,0.27,14.92,15.7,Low,"Review-priority signal based on circular flow amount, bottleneck amount, government funding exposure, overhead context"
4775,6,"shape: (6,)
Series: '' [str]
[
	""119244101RR0001""
	""859298440RR0001""
	""777198003RR0001""
	""806176319RR0001""
	""817735541RR0001""
	""741413892RR0001""
]",119244101RR0001→859298440RR0001→777198003RR0001→806176319RR0001→817735541RR0001→741413892RR0001→119244101RR0001,5100.00,155520.00,2023,2024,4775,6,6.74,69.08,15.7,Low,"Review-priority signal based on circular flow amount, bottleneck amount, government funding exposure, overhead context"
5085,6,"shape: (6,)
Series: '' [str]
[
	""129800884RR0001""
	""885412387RR0001""
	""868959263RR0001""
	""724266317RR0001""
	""893401364RR0001""
	""776916132RR0001""
]",129800884RR0001→885412387RR0001→868959263RR0001→724266317RR0001→893401364RR0001→776916132RR0001→129800884RR0001,5000.00,77991.00,2023,2024,5085,6,59.66,11.27,15.7,Low,"Review-priority signal based on circular flow amount, bottleneck amount, government funding exposure, overhead context"
5287,6,"shape: (6,)
Series: '' [str]
[
	""140150509RR0001""
	""882618713RR0001""
	""896568417RR0001""
	""889896924RR0001""
	""833062144RR0001""
	""887483741RR0001""
]",140150509RR0001→882618713RR0001→896568417RR0001→889896924RR0001→833062144RR0001→887483741RR0001→140150509RR0001,9750.00,111636.00,2023,2024,5287,6,19.87,58.16,15.7,Low,"Review-priority signal based on circular flow amount, bottleneck amount, government funding exposure, overhead context"
5371,6,"shape: (6,)
Series: '' [str]
[
	""703227322RR0001""
	""735511925RR0001""
	""842106080RR0001""
	""826042103RR0001""
	""748023538RR0001""
	""757628003RR0001""
]",703227322RR0001→735511925RR0001→842106080RR0001→826042103RR0001→748023538RR0001→757628003RR0001→703227322RR0001,5000.00,312066.00,2023,2024,5371,6,0.07,42.92,15.7,Low,"Review-priority signal based on circular flow amount, bottleneck amount, government funding exposure, overhead context"
94,2,"shape: (2,)
Series: '' [str]
[
	""107951618RR0129""
	""107951618RR0184""
]",107951618RR0129→107951618RR0184→107951618RR0129,10000.00,50649.00,2024,2024,94,2,64.08,8.56,15.6,Low,"Review-priority signal based on circular flow amount, bottleneck amount, government funding exposure, overhead context"
304,2,"shape: (2,)
Series: '' [str]
[
	""119293447RR0002""
	""131928715RR0001""
]",119293447RR0002→131928715RR0001→119293447RR0002,60375.00,463338.00,2023,2024,304,2,6.23,10.23,15.6,Low,"Review-priority signal based on circular flow amount, bottleneck amount, government funding exposure, overhead context"
751,4,"shape: (4,)
Series: '' [str]
[
	""107497125RR0001""
	""107806242RR0001""
	""821896875RR0001""
	""889427001RR0001""
]",107497125RR0001→107806242RR0001→821896875RR0001→889427001RR0001→107497125RR0001,14380.00,348114.00,2023,2024,751,4,4.37,38.36,15.6,Low,"Review-priority signal based on circular flow amount, bottleneck amount, government funding exposure, overhead context"
793,4,"shape: (4,)
Series: '' [str]
[
	""107951618RR0291""
	""107951618RR0451""
	""107951618RR0341""
	""107951618RR0338""
]",107951618RR0291→107951618RR0451→107951618RR0341→107951618RR0338→107951618RR0291,10750.00,355577.00,2020,2021,793,4,19.25,17.46,15.6,Low,"Review-priority signal based on circular flow amount, bottleneck amount, government funding exposure, overhead context"
873,4,"shape: (4,)
Series: '' [str]
[
	""129253308RR0001""
	""130643737RR0001""
	""896568417RR0001""
	""896713500RR0001""
]",129253308RR0001→130643737RR0001→896568417RR0001→896713500RR0001→129253308RR0001,6893.00,222732.00,2021,2022,873,4,40.95,11.31,15.6,Low,"Review-priority signal based on circular flow amount, bottleneck amount, government funding exposure, overhead context"
1785,5,"shape: (5,)
Series: '' [str]
[
	""118974179RR0001""
	""820475895RR0001""
	""748023538RR0001""
	""757628003RR0001""
	""703227322RR0001""
]",118974179RR0001→820475895RR0001→748023538RR0001→757628003RR0001→703227322RR0001→118974179RR0001,6000.00,533450.00,2023,2024,1785,5,1.01,12.64,15.6,Low,"Review-priority signal based on circular flow amount, bottleneck amount, government funding exposure, overhead context"
1858,5,"shape: (5,)
Series: '' [str]
[
	""118974294RR0001""
	""711478339RR0001""
	""833394000RR0001""
	""854949864RR0001""
	""889944872RR0001""
]",118974294RR0001→711478339RR0001→833394000RR0001→854949864RR0001→889944872RR0001→118974294RR0001,10000.00,493652.00,2023,2024,1858,5,0.02,17.6,15.6,Low,"Review-priority signal based on circular flow amount, bottleneck amount, government funding exposure, overhead context"
1932,5,"shape: (5,)
Series: '' [str]
[
	""119215770RR0001""
	""741413892RR0001""
	""820926020RR0001""
	""859298440RR0001""
	""724266317RR0001""
]",119215770RR0001→741413892RR0001→820926020RR0001→859298440RR0001→724266317RR0001→119215770RR0001,5000.00,51053.00,2020,2021,1932,5,52.86,24.44,15.6,Low,"Review-priority signal based on circular flow amount, bottleneck amount, government funding exposure, overhead context"
